reference_entity,determination_date,committee,origin,doc_kind,doc_title,source_page,file_url,local_path,content_type,bytes,sha256,fetched_at,text_chars,text_path
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,auction_settlement_terms,Anglo Irish Bank Corporation Limited subordinated Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/companies/anglo/docs/ICM-11646323-Final_Auction_Settlement_Terms_for_the_Subordinated_Auction.pdf,data/docs/cdd324cd59fd__ICM-11646323-Final_Auction_Settlement_Terms_for_the_Subordinated_Auction.pdf,application/pdf,344352,cdd324cd59fd1ed49ed3b92b6d1a94505a6d3e3322f07c73ffc4599ad4b5d27f,2026-06-08T05:07:08+00:00,164776,data/doctext/cdd324cd59fd.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,auction_settlement_terms,Anglo Irish Bank Corporation Limited senior Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/companies/anglo/docs/ICM-11642184-v5-Anglo_Irish-Senior.pdf,data/docs/700bb4aa7e9a__ICM-11642184-v5-Anglo_Irish-Senior.pdf,application/pdf,331139,700bb4aa7e9a6ed0e3a60c1fad53b43a8092d4252b8d83ffaa10f1b53a0aa2ae,2026-06-08T05:07:16+00:00,160863,data/doctext/700bb4aa7e9a.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,Anglo Irish triggered transactions data,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/companies/anglo/docs/Anglo-Irish-trigger.pdf,data/docs/a60416c897e5__Anglo-Irish-trigger.pdf,application/pdf,132615,a60416c897e5b3912fc43a6f93746d66ce5862b37ce4e0940b09cada69acb252,2026-06-08T05:07:18+00:00,1300,data/doctext/a60416c897e5.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,EMEA Determinations Committee Decision 01122010,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_01122010.pdf,data/docs/f6350bfe2c84__EMEA_Determinations_Committee_Decision_01122010.pdf,application/pdf,278606,f6350bfe2c8442d9502dc44699e761e6d37d3c54592b8393e3dc6ac7dcff97ec,2026-06-08T05:07:19+00:00,2971,data/doctext/f6350bfe2c84.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,statement,EMEA Determinations Committee Statement 301110,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Statement_301110.pdf,data/docs/73ac5e79eeb4__EMEA_Determinations_Committee_Statement_301110.pdf,application/pdf,176529,73ac5e79eeb444005580ac6d29a77ac75afb4f0c1a733b090a7ce736e0095714,2026-06-08T05:07:20+00:00,666,data/doctext/73ac5e79eeb4.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,EMEA Determinations Committee Decision 26112010,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_26112010.pdf,data/docs/5f9b8bef30f8__EMEA_Determinations_Committee_Decision_26112010.pdf,application/pdf,188988,5f9b8bef30f8aaa4a7d601bea136607b90c6fdb70fd5b2cbf3f05cd7edc590ea,2026-06-08T05:07:21+00:00,1396,data/doctext/5f9b8bef30f8.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,statement,EMEA Determinations Committee Statement 24112010,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Statement_24112010.pdf,data/docs/8ce30ce43992__EMEA_Determinations_Committee_Statement_24112010.pdf,application/pdf,174965,8ce30ce43992b39fd6d08925a82ff68581dc4b0c32346f7acac5b4f5eb3efe50,2026-06-08T05:07:22+00:00,580,data/doctext/8ce30ce43992.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,EMEA Determinations Committee Decision 25112010 Vote Breakdown,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_25112010_Vote_Breakdown.pdf,data/docs/ef04dc659909__EMEA_Determinations_Committee_Decision_25112010_Vote_Breakdown.pdf,application/pdf,183720,ef04dc65990932b913ef155c7d336a39df36a51ad2ec0ead6d949f7b9ff43a1c,2026-06-08T05:07:23+00:00,708,data/doctext/ef04dc659909.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,EMEA Determinations Committee Decision 25112010,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_25112010.pdf,data/docs/63205420930e__EMEA_Determinations_Committee_Decision_25112010.pdf,application/pdf,180825,63205420930e7765d8bd367f1f88559631f9219f56ca1e4e376745b44b90c9f7,2026-06-08T05:07:23+00:00,440,data/doctext/63205420930e.txt
ANGLO IRISH BANK CORPORATION LIMITED,2010-11-24,EMEA,determination,decision,EMEA Determinations Committee Decision 24112010,https://www.cdsdeterminationscommittees.org/cds/anglo-irish-bank-corporation-limited/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_24112010.pdf,data/docs/0ddbda056cfe__EMEA_Determinations_Committee_Decision_24112010.pdf,application/pdf,193196,0ddbda056cfe4e6ed73f3550fc54fab2c54187dd0604c15f5a14040682964cbb,2026-06-08T05:07:24+00:00,2455,data/doctext/0ddbda056cfe.txt
Offering Memorandum Dated,2011-02-02,,determination,auction_market_data,98d2d8a915a0__offering-memorandum-dated-2-february-2011.pdf,https://www.cdsdeterminationscommittees.org/documents/2015/11/offering-memorandum-dated-2-february-2011.pdf/,https://www.cdsdeterminationscommittees.org/documents/2015/11/offering-memorandum-dated-2-february-2011.pdf/,data/docs/98d2d8a915a0__offering-memorandum-dated-2-february-2011.pdf,application/pdf,1564327,98d2d8a915a040940ca7b333f19c6f652bd0e93a039cd1312ed64cc4fdee8106,2026-06-08T05:08:13+00:00,1263118,data/doctext/98d2d8a915a0.txt
Takefuji Corporation,2011-04-14,Japan,determination,auction_results,Final List,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/companies/takefuji/docs/ICM-11353972-v1-Takefuji_Final_List.xls,data/docs/f59503660003__ICM-11353972-v1-Takefuji_Final_List.xls,application/vnd.ms-excel,33792,f59503660003841e91f94ece76cb7f095294b2e7a827af61460428324d3672f0,2026-06-08T05:08:15+00:00,0,
Takefuji Corporation,2011-04-14,Japan,determination,auction_settlement_terms,Takefuji Corporation Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/companies/takefuji/docs/Takefuji-AST.pdf,data/docs/a12e37e185e9__Takefuji-AST.pdf,application/pdf,445434,a12e37e185e9ae7c77def5056948567e1fd2669bae1300a6cf47a274ea4eb30f,2026-06-08T05:08:23+00:00,185277,data/doctext/a12e37e185e9.txt
Takefuji Corporation,2011-04-14,Japan,determination,auction_settlement_terms,Blackline against Japan Airlines Corporation Credit Derivatives Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/companies/takefuji/docs/Takefuji-AST-Blackline.pdf,data/docs/aeb9fa78bec6__Takefuji-AST-Blackline.pdf,application/pdf,419581,aeb9fa78bec66ec8679e52d1b32412dd4789713d72c5ef4ffd2da6b4c5a33d5e,2026-06-08T05:08:36+00:00,187753,data/doctext/aeb9fa78bec6.txt
Takefuji Corporation,2011-04-14,Japan,determination,auction_settlement_terms,Plain English Summary of the Auction Settlement Terms in respect of Takefuji Corporation,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/companies/takefuji/docs/Takefuji_Plain_English_Summary.pdf,data/docs/8e9d562535e4__Takefuji_Plain_English_Summary.pdf,application/pdf,67172,8e9d562535e439e052a2e42c7195aa79bc121531115927a5ac5557b625ac3bc0,2026-06-08T05:08:38+00:00,12434,data/doctext/8e9d562535e4.txt
Takefuji Corporation,2011-04-14,Japan,determination,decision,Japan Determinations Committee Decision 20102010,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/docs/Japan_Determinations_Committee_Decision_20102010.pdf,data/docs/18fb505a6110__Japan_Determinations_Committee_Decision_20102010.pdf,application/pdf,187651,18fb505a6110658d6b0faac62b14fefdfe67592ac193a5e1d6d67c35e26d9fba,2026-06-08T05:08:40+00:00,1438,data/doctext/18fb505a6110.txt
Takefuji Corporation,2011-04-14,Japan,determination,decision,Japan Determinations Committee Decision 15102010,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/docs/Japan_Determinations_Committee_Decision_15102010.pdf,data/docs/a3f5cfc7358f__Japan_Determinations_Committee_Decision_15102010.pdf,application/pdf,151137,a3f5cfc7358f5e5d60b24e1b33a5c6d94d526f8c5eae5ea576b44923963bc6ec,2026-06-08T05:08:41+00:00,754,data/doctext/a3f5cfc7358f.txt
Takefuji Corporation,2011-04-14,Japan,determination,decision,Japan Determinations Committee Decision 14102010,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/docs/Japan_Determinations_Committee_Decision_14102010.pdf,data/docs/53c9c6ee8546__Japan_Determinations_Committee_Decision_14102010.pdf,application/pdf,51967,53c9c6ee8546b2b8710c4245c42f9c98d01faf55b0481a561c22df2eb0264ce6,2026-06-08T05:08:41+00:00,1468,data/doctext/53c9c6ee8546.txt
Takefuji Corporation,2011-04-14,Japan,determination,decision,Japan Determinations Committee Decision 30092010,https://www.cdsdeterminationscommittees.org/cds/takefuji-corporation/,http://www.cdsdeterminationscommittees.org/docs/Japan_Determinations_Committee_Decision_30092010.pdf,data/docs/e5ca002ad40c__Japan_Determinations_Committee_Decision_30092010.pdf,application/pdf,56120,e5ca002ad40c9736caada49ce2046d0cc1c7eeab99a51fdb885acf4dea862cae,2026-06-08T05:08:42+00:00,2399,data/doctext/e5ca002ad40c.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,auction_market_data,List of Participating Bidders,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/Participating_Bidders_AIB-29June2011.doc,data/docs/6becf04c1e9d__Participating_Bidders_AIB-29June2011.doc,application/msword,26624,6becf04c1e9d5fa1e6955b69331047e007c9fef0a211ac1fa44976d657c3879f,2026-06-08T05:08:42+00:00,0,
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,auction_results,Final List of Deliverable Obligations,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/ICM-12988897-v2-AIB_-_FINAL_LIST_-_ISDA.XLS,data/docs/2c5488bfe690__ICM-12988897-v2-AIB_-_FINAL_LIST_-_ISDA.XLS,application/vnd.ms-excel,131072,2c5488bfe6902685a0169856c233b9e3b51013895605de3af1f464b684e70ca8,2026-06-08T05:08:43+00:00,0,
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,"Allied Irish Banks, p.l.c.",https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/ICM-12992328-v4-AIB-SUB_AST.PDF,data/docs/b9c6fdc6bd9e__ICM-12992328-v4-AIB-SUB_AST.PDF,application/pdf,343406,b9c6fdc6bd9ec45661f6dcf9a2fd74408ecf87177cf06bd30e1cfe28600168a3,2026-06-08T05:08:51+00:00,169274,data/doctext/b9c6fdc6bd9e.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,auction_settlement_terms,Subordinated Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/ICM-12992328-v4-AIB-SUB_AST.DOC,data/docs/5ab8483b2242__ICM-12992328-v4-AIB-SUB_AST.DOC,application/msword,348160,5ab8483b2242e5440e02f77c506cb7fa6f73f004e1af15fe0ea062322c6638c4,2026-06-08T05:08:52+00:00,0,
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,"Allied Irish Banks, p.l.c.",https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/ICM-12957822-v6-AIB_-_SENIOR_AST.PDF,data/docs/c87cf4ff6ebd__ICM-12957822-v6-AIB_-_SENIOR_AST.PDF,application/pdf,336915,c87cf4ff6ebd631fb8c812b727d52ae23529df569ca9fdb5e660235f58f03c08,2026-06-08T05:09:00+00:00,163935,data/doctext/c87cf4ff6ebd.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,auction_settlement_terms,Senior Auction Settlement Terms,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/companies/alliedirish/docs/ICM-12957822-v6-AIB_-_SENIOR_AST.DOC,data/docs/e9d5c3a41791__ICM-12957822-v6-AIB_-_SENIOR_AST.DOC,application/msword,350208,e9d5c3a41791ded4aff49c3300d16cd548fd01568c5f20b38a1967b959faf519,2026-06-08T05:09:02+00:00,0,
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,EMEA Determinations Committee Decision 29062011,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_29062011.pdf,data/docs/c61fb3cfc813__EMEA_Determinations_Committee_Decision_29062011.pdf,application/pdf,80223,c61fb3cfc813b31a855299e722b6c3de177ef9cca00e0257f08d865afe07fa4b,2026-06-08T05:09:03+00:00,736,data/doctext/c61fb3cfc813.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,EMEA Determinations Committee Decision 27062011,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_27062011.pdf,data/docs/b9a177ff6aba__EMEA_Determinations_Committee_Decision_27062011.pdf,application/pdf,181501,b9a177ff6abad4d3f707ac5b8f06e283f4b43c52aff3df10f748dd615aca0840,2026-06-08T05:09:04+00:00,792,data/doctext/b9a177ff6aba.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,EMEA Determinations Committee Decision 23062011,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_23062011.pdf,data/docs/30ed05cff120__EMEA_Determinations_Committee_Decision_23062011.pdf,application/pdf,185495,30ed05cff120cf1725e60a3906ab43c59c1518cd58411db6032a8ab26f64e506,2026-06-08T05:09:04+00:00,756,data/doctext/30ed05cff120.txt
ALLIED IRISH BANKS PUBLIC LIMITED COMPANY,2011-06-16,EMEA,determination,decision,EMEA Determinations Committee Decision 21062011,https://www.cdsdeterminationscommittees.org/cds/allied-irish-banks-plc-3/,http://www.cdsdeterminationscommittees.org/docs/EMEA_Determinations_Committee_Decision_21062011FP.pdf,data/docs/6ef9d9f9e0c1__EMEA_Determinations_Committee_Decision_21062011FP.pdf,application/pdf,206110,6ef9d9f9e0c19a2db828aafbe576b58e7fc8944357068193acd3afa2b8be2db9,2026-06-08T05:09:06+00:00,4181,data/doctext/6ef9d9f9e0c1.txt
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,auction_market_data,List of Participating Bidders,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/Participating_Bidders-_ILP.doc,data/docs/ea997c544285__Participating_Bidders-_ILP.doc,application/msword,26624,ea997c54428565f37b63fa32efa667abb01db91b93e002579d3afe4e16cf60c1,2026-06-08T05:09:06+00:00,0,
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,auction_results,Final List of Deliverable Obligations,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/ICM-13102920-v5-Irish_Life_&_Permanent_plc_-_Final_List.XLS,data/docs/17e579ee9aba__ICM-13102920-v5-Irish_Life___Permanent_plc_-_Final_List.XLS,application/vnd.ms-excel,76800,17e579ee9aba773e55eba5d20a9743f26fed3488cf37072a079a5cbf3bac4191,2026-06-08T05:09:07+00:00,0,
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,decision,Auction / Movement Option information,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/Irish_Life_&_Permanent_-_%20Maturity_Buckets.pdf,data/docs/4387839d6956__Irish_Life___Permanent_-__20Maturity_Buckets.pdf,application/pdf,13487,4387839d6956077489b132502d41bf83b0deb67fa46970b8e47a06975987d8f5,2026-06-08T05:09:08+00:00,5781,data/doctext/4387839d6956.txt
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,auction_settlement_terms,Senior Auction Settlement Terms for Irish Life & Permanent plc,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/ICM-13079656-v11-Irish_Life_&_Permanent_plc_-_Senior_Auction_Settlement_Terms.doc,data/docs/d43f9f236dd6__ICM-13079656-v11-Irish_Life___Permanent_plc_-_Senior_Auction_Settlement_Terms.doc,application/msword,381952,d43f9f236dd695a8e9c4b0600295342509808a3803c89cd907dcd7e4cdd262b4,2026-06-08T05:09:09+00:00,0,
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,auction_settlement_terms,Subordinated Auction Settlement Terms for Irish Life & Permanent plc,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/ICM-13088849-v11-Irish_Life_&_Permanent_plc_-_Subordinated_Auction_Settlement_Terms.doc,data/docs/5e6902754aa1__ICM-13088849-v11-Irish_Life___Permanent_plc_-_Subordinated_Auction_Settlement_Terms.doc,application/msword,378368,5e6902754aa1dee7f455efc495a5a80b167c3e3f91013f6c151dbe174692a731,2026-06-08T05:09:10+00:00,0,
IRISH LIFE & PERMANENT PUBLIC LIMITED COMPANY,2011-07-05,EMEA,determination,decision,Irish Life & Permanent Triggered Transaction Data,https://www.cdsdeterminationscommittees.org/cds/irish-life-permanent-plc/,http://www.cdsdeterminationscommittees.org/companies/Irish_EMEA/docs/Triggering%20Data_-_ILP.pdf,data/docs/9fa3776062db__Triggering_20Data_-_ILP.pdf,application/pdf,81087,9fa3776062db1fa792ce8aea2e2b31aaaaa37bb33eb3ee4e15a26c696ff02135,2026-06-08T05:09:11+00:00,1487,data/doctext/9fa3776062db.txt
